"Abilene, TX",10180,2020,2,235.6,-4.77
"Abilene, TX",10180,2020,3,240.5,-4.85
"Abilene, TX",10180,2020,4,243.44,-4.99
"Akron, OH",10420,1975,1,-,-
"Akron, OH",10420,1975,2,-,-
"Akron, OH",10420,1975,3,-,-
"Akron, OH",10420,1975,4,-,-
"Akron, OH",10420,1976,1,-,-
"Akron, OH",10420,1976,2,-,-
"Akron, OH",10420,1976,3,-,-
"Akron, OH",10420,1976,4,38.99,-0.97
"Akron, OH",10420,1977,1,41.04,-0.95
"Akron, OH",10420,1977,2,42.39,-0.64
"Akron, OH",10420,1977,3,43.96,-0.62
"Akron, OH",10420,1977,4,44.65,-0.69
"Akron, OH",10420,1978,1,48.37,-0.91
"Akron, OH",10420,1978,2,49.57,-0.73
"Akron, OH",10420,1978,3,48.69,-0.73
"Akron, OH",10420,1978,4,53.02,-0.81
"Akron, OH",10420,1979,1,53.73,-0.83
"Akron, OH",10420,1979,2,56.36,-0.68
"Akron, OH",10420,1979,3,56.22,-0.72
"Akron, OH",10420,1979,4,55.57,-0.81
"Akron, OH",10420,1980,1,55.71,-0.97
"Akron, OH",10420,1980,2,56.88,-1.02
"Akron, OH",10420,1980,3,56.47,-0.76
"Akron, OH",10420,1980,4,57.03,-0.85
"Akron, OH",10420,1981,1,56.22,-1.7
"Akron, OH",10420,1981,2,57.13,-1.25
"Akron, OH",10420,1981,3,56.71,-1.57
"Akron, OH",10420,1981,4,54.41,-1.23
"Akron, OH",10420,1982,1,47.92,-0.85
"Akron, OH",10420,1982,2,53.27,-1.16
"Akron, OH",10420,1982,3,52.32,-1.15
"Akron, OH",10420,1982,4,55.64,-1.24
"Akron, OH",10420,1983,1,56.6,-0.78
"Akron, OH",10420,1983,2,58.23,-0.7
"Akron, OH",10420,1983,3,58.02,-0.63
"Akron, OH",10420,1983,4,56.78,-0.79
"Akron, OH",10420,1984,1,56.82,-0.67
"Akron, OH",10420,1984,2,57.82,-0.5
"Akron, OH",10420,1984,3,56.77,-0.62
"Akron, OH",10420,1984,4,57.59,-0.51
"Akron, OH",10420,1985,1,58.69,-0.47
"Akron, OH",10420,1985,2,59.06,-0.42
"Akron, OH",10420,1985,3,59.5,-0.39
"Akron, OH",10420,1985,4,59.9,-0.44
"Akron, OH",10420,1986,1,61.55,-0.44
"Akron, OH",10420,1986,2,61.91,-0.36
"Akron, OH",10420,1986,3,63.36,-0.37
"Akron, OH",10420,1986,4,63.95,-0.4
"Akron, OH",10420,1987,1,65.05,-0.42
"Akron, OH",10420,1987,2,66.95,-0.4
"Akron, OH",10420,1987,3,67.78,-0.5
"Akron, OH",10420,1987,4,67.97,-0.63
"Akron, OH",10420,1988,1,69.8,-0.63
"Akron, OH",10420,1988,2,70.67,-0.51
"Akron, OH",10420,1988,3,71.18,-0.54
"Akron, OH",10420,1988,4,71.88,-0.57
"Akron, OH",10420,1989,1,71.75,-0.59
"Akron, OH",10420,1989,2,73.87,-0.51
"Akron, OH",10420,1989,3,77.03,-0.5
"Akron, OH",10420,1989,4,76.86,-0.52
"Akron, OH",10420,1990,1,79.34,-0.59
"Akron, OH",10420,1990,2,78.46,-0.52
"Akron, OH",10420,1990,3,80.68,-0.5
"Akron, OH",10420,1990,4,80.64,-0.54
"Akron, OH",10420,1991,1,82.01,-0.52
"Akron, OH",10420,1991,2,83.11,-0.47
"Akron, OH",10420,1991,3,84.06,-0.49
"Akron, OH",10420,1991,4,84.93,-0.47
"Akron, OH",10420,1992,1,86.92,-0.45
"Akron, OH",10420,1992,2,87.4,-0.46
"Akron, OH",10420,1992,3,89.12,-0.47
"Akron, OH",10420,1992,4,90.13,-0.46
"Akron, OH",10420,1993,1,91.12,-0.5
"Akron, OH",10420,1993,2,92.01,-0.46
"Akron, OH",10420,1993,3,93.79,-0.48
"Akron, OH",10420,1993,4,95.33,-0.47
"Akron, OH",10420,1994,1,95.68,-0.51
"Akron, OH",10420,1994,2,96.71,-0.54
"Akron, OH",10420,1994,3,98.56,-0.57
"Akron, OH",10420,1994,4,98.51,-0.6
"Akron, OH",10420,1995,1,100,0
"Akron, OH",10420,1995,2,101.5,-0.57
"Akron, OH",10420,1995,3,103.4,-0.54
